"site_short","site_sum","netNr","decade","effort","year","distance_m","maize_1000m","woodS_1000m","grassS_1000m","settlement_1000m","maize_750m","woodS_750m","grassS_750m","settlement_750m","maize_500m","woodS_500m","grassS_500m","settlement_500m","maize_250m","woodS_250m","grassS_250m","settlement_250m","maize_100m","woodS_100m","grassS_100m","settlement_100m","prop_weed","Hoehe_cm","lon","lat","julian_day"
"RP-MH-20","RP-M2","6",24,180,2020,45.2,4.05,4.89,1.09,11.08,2.3,4.82,1.43,16.98,3.57,4.83,3.2,27.23,14.27,2.69,0.1,28.95,55.86,6.38,0,21.94,5,NA,8.31412757,49.48965421,24
"RP-MH-20","RP-M2","6",25,292.125,2020,45.2,4.05,4.89,1.09,11.08,2.3,4.82,1.43,16.98,3.57,4.83,3.2,27.23,14.27,2.69,0.1,28.95,55.86,6.38,0,21.94,5,NA,8.31412757,49.48965421,25
"RP-MH-20","RP-M2","6",27,179.625,2020,45.2,4.05,4.89,1.09,11.08,2.3,4.82,1.43,16.98,3.57,4.83,3.2,27.23,14.27,2.69,0.1,28.95,55.86,6.38,0,21.94,5,NA,8.31412757,49.48965421,27
"RP-MH-20","RP-M2","6",28,196.5,2020,45.2,4.05,4.89,1.09,11.08,2.3,4.82,1.43,16.98,3.57,4.83,3.2,27.23,14.27,2.69,0.1,28.95,55.86,6.38,0,21.94,5,NA,8.31412757,49.48965421,28
"RP-MH-20","RP-M2","6",29,225,2020,45.2,4.05,4.89,1.09,11.08,2.3,4.82,1.43,16.98,3.57,4.83,3.2,27.23,14.27,2.69,0.1,28.95,55.86,6.38,0,21.94,5,NA,8.31412757,49.48965421,29
"RP-MH-23","RP-M2","1",22,212.083333333333,2023,7.6,16.24,5.09,1.23,11.02,11.71,4.64,2.19,17.27,8.92,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,5,NA,8.31356444,49.48955664,22
"RP-MH-23","RP-M2","1",23,199.583333333333,2023,7.6,16.24,5.09,1.23,11.02,11.71,4.64,2.19,17.27,8.92,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,15,NA,8.31356444,49.48955664,23
"RP-MH-23","RP-M2","1",24,312.083333333333,2023,7.6,16.24,5.09,1.23,11.02,11.71,4.64,2.19,17.27,8.92,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,15,NA,8.31356444,49.48955664,24
"RP-MH-23","RP-M2","1",25,306.25,2023,7.6,16.24,5.09,1.23,11.02,11.71,4.64,2.19,17.27,8.92,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,30,NA,8.31356444,49.48955664,25
"RP-MH-23","RP-M2","1",26,199.583333333333,2023,7.6,16.24,5.09,1.23,11.02,11.71,4.64,2.19,17.27,8.92,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,30,NA,8.31356444,49.48955664,26
"RP-MH-23","RP-M2","1",27,317.916666666667,2023,7.6,13.3133333333333,5.09,1.23,11.02,10.12,4.64,2.19,17.27,8.88,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,28.3333333333333,NA,8.31356444,49.48955664,27
"RP-MH-23","RP-M2","1",28,305.416666666667,2023,7.6,7.12,5.09,1.23,11.02,6.89666666666667,4.64,2.19,17.27,8.8,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,25,NA,8.31356444,49.48955664,28
"RP-MH-23","RP-M2","1",29,281.25,2023,7.6,5.07,5.09,1.23,11.02,6.69,4.64,2.19,17.27,8.8,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,25,NA,8.31356444,49.48955664,29
"RP-MH-23","RP-M2","1",30,368.75,2023,7.6,3.44,5.09,1.23,11.02,5.83,4.64,2.19,17.27,8.8,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,25,NA,8.31356444,49.48955664,30
"RP-MH-23","RP-M2","1",31,118.75,2023,7.6,3.44,5.09,1.23,11.02,5.83,4.64,2.19,17.27,8.8,4.88,2.26,25.62,10.9,2.91,0,24.6,36.4,7.58,0,16.32,25,NA,8.31356444,49.48955664,31
"RP-MH-23","RP-M2","2",22,212.083333333333,2023,7.7,16.17,5.29,1.23,11.03,11.67,4.67,2.19,17.34,8.71,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,5,NA,8.313567,49.489452,22
"RP-MH-23","RP-M2","2",23,199.583333333333,2023,7.7,16.17,5.29,1.23,11.03,11.67,4.67,2.19,17.34,8.71,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,15,NA,8.313567,49.489452,23
"RP-MH-23","RP-M2","2",24,312.083333333333,2023,7.7,16.17,5.29,1.23,11.03,11.67,4.67,2.19,17.34,8.71,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,15,NA,8.313567,49.489452,24
"RP-MH-23","RP-M2","2",25,306.25,2023,7.7,16.17,5.29,1.23,11.03,11.67,4.67,2.19,17.34,8.71,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,30,NA,8.313567,49.489452,25
"RP-MH-23","RP-M2","2",26,199.583333333333,2023,7.7,16.17,5.29,1.23,11.03,11.67,4.67,2.19,17.34,8.71,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,30,NA,8.313567,49.489452,26
"RP-MH-23","RP-M2","2",27,317.916666666667,2023,7.7,13.25,5.29,1.23,11.03,10.0433333333333,4.67,2.19,17.34,8.67333333333333,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,28.3333333333333,NA,8.313567,49.489452,27
"RP-MH-23","RP-M2","2",28,305.416666666667,2023,7.7,7.07,5.29,1.23,11.03,6.77333333333333,4.67,2.19,17.34,8.6,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,25,NA,8.313567,49.489452,28
"RP-MH-23","RP-M2","2",29,281.25,2023,7.7,5.01,5.29,1.23,11.03,6.58,4.67,2.19,17.34,8.6,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,25,NA,8.313567,49.489452,29
"RP-MH-23","RP-M2","2",30,368.75,2023,7.7,3.44,5.29,1.23,11.03,5.83,4.67,2.19,17.34,8.6,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,25,NA,8.313567,49.489452,30
"RP-MH-23","RP-M2","2",31,118.75,2023,7.7,3.44,5.29,1.23,11.03,5.83,4.67,2.19,17.34,8.6,5.11,2.42,26.11,10.9,3.01,0,26.06,34.33,7.54,0,20.43,25,NA,8.313567,49.489452,31
"RP-MH-23","RP-M2","3",22,212.083333333333,2023,6.9,16.1,5.45,1.23,11.07,11.68,4.74,2.19,17.4,8.39,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,5,NA,8.31354964,49.48935819,22
"RP-MH-23","RP-M2","3",23,199.583333333333,2023,6.9,16.1,5.45,1.23,11.07,11.68,4.74,2.19,17.4,8.39,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,15,NA,8.31354964,49.48935819,23
"RP-MH-23","RP-M2","3",24,312.083333333333,2023,6.9,16.1,5.45,1.23,11.07,11.68,4.74,2.19,17.4,8.39,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,15,NA,8.31354964,49.48935819,24
"RP-MH-23","RP-M2","3",25,306.25,2023,6.9,16.1,5.45,1.23,11.07,11.68,4.74,2.19,17.4,8.39,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,30,NA,8.31354964,49.48935819,25
"RP-MH-23","RP-M2","3",26,199.583333333333,2023,6.9,16.1,5.45,1.23,11.07,11.68,4.74,2.19,17.4,8.39,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,30,NA,8.31354964,49.48935819,26
"RP-MH-23","RP-M2","3",27,317.916666666667,2023,6.9,13.19,5.45,1.23,11.07,10.02,4.74,2.19,17.4,8.36666666666667,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,28.3333333333333,NA,8.31354964,49.48935819,27
"RP-MH-23","RP-M2","3",28,305.416666666667,2023,6.9,7.03,5.45,1.23,11.07,6.69666666666667,4.74,2.19,17.4,8.32,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,25,NA,8.31354964,49.48935819,28
"RP-MH-23","RP-M2","3",29,281.25,2023,6.9,4.97,5.45,1.23,11.07,6.48,4.74,2.19,17.4,8.32,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,25,NA,8.31354964,49.48935819,29
"RP-MH-23","RP-M2","3",30,368.75,2023,6.9,3.44,5.45,1.23,11.07,5.83,4.74,2.19,17.4,8.32,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,25,NA,8.31354964,49.48935819,30
"RP-MH-23","RP-M2","3",31,118.75,2023,6.9,3.44,5.45,1.23,11.07,5.83,4.74,2.19,17.4,8.32,5.24,2.6,26.46,10.9,3.11,0,27.14,31.41,7.5,0,23.65,25,NA,8.31354964,49.48935819,31
"RP-MH-23","RP-M2","4",22,212.083333333333,2023,28.7,16.28,4.97,1.23,10.99,11.81,4.72,2.19,17.18,9,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,5,NA,8.31384702,49.48961968,22
"RP-MH-23","RP-M2","4",23,199.583333333333,2023,28.7,16.28,4.97,1.23,10.99,11.81,4.72,2.19,17.18,9,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,15,NA,8.31384702,49.48961968,23
"RP-MH-23","RP-M2","4",24,312.083333333333,2023,28.7,16.28,4.97,1.23,10.99,11.81,4.72,2.19,17.18,9,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,15,NA,8.31384702,49.48961968,24
"RP-MH-23","RP-M2","4",25,306.25,2023,28.7,16.28,4.97,1.23,10.99,11.81,4.72,2.19,17.18,9,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,30,NA,8.31384702,49.48961968,25
"RP-MH-23","RP-M2","4",26,199.583333333333,2023,28.7,16.28,4.97,1.23,10.99,11.81,4.72,2.19,17.18,9,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,30,NA,8.31384702,49.48961968,26
"RP-MH-23","RP-M2","4",27,317.916666666667,2023,28.7,13.33,4.97,1.23,10.99,10.17,4.72,2.19,17.18,8.85,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,28.3333333333333,NA,8.31384702,49.48961968,27
"RP-MH-23","RP-M2","4",28,305.416666666667,2023,28.7,7.09,4.97,1.23,10.99,6.82666666666667,4.72,2.19,17.18,8.55,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,25,NA,8.31384702,49.48961968,28
"RP-MH-23","RP-M2","4",29,281.25,2023,28.7,5.04,4.97,1.23,10.99,6.54,4.72,2.19,17.18,8.55,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,25,NA,8.31384702,49.48961968,29
"RP-MH-23","RP-M2","4",30,368.75,2023,28.7,3.44,4.97,1.23,10.99,5.83,4.72,2.19,17.18,8.55,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,25,NA,8.31384702,49.48961968,30
"RP-MH-23","RP-M2","4",31,118.75,2023,28.7,3.44,4.97,1.23,10.99,5.83,4.72,2.19,17.18,8.55,4.82,1.66,26.43,10.9,2.8,0,26.66,44.23,6.77,0,18.9,25,NA,8.31384702,49.48961968,31
"RP-MH-23","RP-M2","5",22,212.083333333333,2023,39,16.25,4.95,1.23,10.98,11.87,4.77,2.19,17.12,8.99,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,5,NA,8.313988,49.48963,22
"RP-MH-23","RP-M2","5",23,199.583333333333,2023,39,16.25,4.95,1.23,10.98,11.87,4.77,2.19,17.12,8.99,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,15,NA,8.313988,49.48963,23
"RP-MH-23","RP-M2","5",24,312.083333333333,2023,39,16.25,4.95,1.23,10.98,11.87,4.77,2.19,17.12,8.99,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,15,NA,8.313988,49.48963,24
"RP-MH-23","RP-M2","5",25,306.25,2023,39,16.25,4.95,1.23,10.98,11.87,4.77,2.19,17.12,8.99,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,30,NA,8.313988,49.48963,25
"RP-MH-23","RP-M2","5",26,199.583333333333,2023,39,16.25,4.95,1.23,10.98,11.87,4.77,2.19,17.12,8.99,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,30,NA,8.313988,49.48963,26
"RP-MH-23","RP-M2","5",27,317.916666666667,2023,39,13.3033333333333,4.95,1.23,10.98,10.1933333333333,4.77,2.19,17.12,8.78,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,28.3333333333333,NA,8.313988,49.48963,27
"RP-MH-23","RP-M2","5",28,305.416666666667,2023,39,7.07,4.95,1.23,10.98,6.77666666666667,4.77,2.19,17.12,8.36,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,25,NA,8.313988,49.48963,28
"RP-MH-23","RP-M2","5",29,281.25,2023,39,5.01,4.95,1.23,10.98,6.45,4.77,2.19,17.12,8.36,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,25,NA,8.313988,49.48963,29
"RP-MH-23","RP-M2","5",30,368.75,2023,39,3.44,4.95,1.23,10.98,5.83,4.77,2.19,17.12,8.36,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,25,NA,8.313988,49.48963,30
"RP-MH-23","RP-M2","5",31,118.75,2023,39,3.44,4.95,1.23,10.98,5.83,4.77,2.19,17.12,8.36,4.83,1.42,26.94,10.9,2.76,0,27.98,47.78,6.64,0,20.87,25,NA,8.313988,49.48963,31
"RP-MH-23","RP-M2","6",22,212.083333333333,2023,44.8,16.21,4.91,1.23,10.97,11.94,4.82,2.19,17.03,8.97,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,5,NA,8.31411673,49.48964846,22
"RP-MH-23","RP-M2","6",23,199.583333333333,2023,44.8,16.21,4.91,1.23,10.97,11.94,4.82,2.19,17.03,8.97,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,15,NA,8.31411673,49.48964846,23
"RP-MH-23","RP-M2","6",24,312.083333333333,2023,44.8,16.21,4.91,1.23,10.97,11.94,4.82,2.19,17.03,8.97,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,15,NA,8.31411673,49.48964846,24
"RP-MH-23","RP-M2","6",25,306.25,2023,44.8,16.21,4.91,1.23,10.97,11.94,4.82,2.19,17.03,8.97,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,30,NA,8.31411673,49.48964846,25
"RP-MH-23","RP-M2","6",26,199.583333333333,2023,44.8,16.21,4.91,1.23,10.97,11.94,4.82,2.19,17.03,8.97,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,30,NA,8.31411673,49.48964846,26
"RP-MH-23","RP-M2","6",27,317.916666666667,2023,44.8,13.2733333333333,4.91,1.23,10.97,10.2333333333333,4.82,2.19,17.03,8.70666666666667,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,28.3333333333333,NA,8.31411673,49.48964846,27
"RP-MH-23","RP-M2","6",28,305.416666666667,2023,44.8,7.06,4.91,1.23,10.97,6.75333333333333,4.82,2.19,17.03,8.18,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,25,NA,8.31411673,49.48964846,28
"RP-MH-23","RP-M2","6",29,281.25,2023,44.8,5,4.91,1.23,10.97,6.39,4.82,2.19,17.03,8.18,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,25,NA,8.31411673,49.48964846,29
"RP-MH-23","RP-M2","6",30,368.75,2023,44.8,3.44,4.91,1.23,10.97,5.83,4.82,2.19,17.03,8.18,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,25,NA,8.31411673,49.48964846,30
"RP-MH-23","RP-M2","6",31,118.75,2023,44.8,3.44,4.91,1.23,10.97,5.83,4.82,2.19,17.03,8.18,4.83,1.2,27.32,10.9,2.7,0,29.03,51.17,6.4,0,22.07,25,NA,8.31411673,49.48964846,31
"RP-MH-24","RP-M2","1",21,106.25,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,5,250,8.31069212,49.49890062,21
"RP-MH-24","RP-M2","1",22,305.833333333333,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,5,265,8.31069212,49.49890062,22
"RP-MH-24","RP-M2","1",23,99.5833333333333,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,5,275,8.31069212,49.49890062,23
"RP-MH-24","RP-M2","1",24,99.5833333333333,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,10,280,8.31069212,49.49890062,24
"RP-MH-24","RP-M2","1",26,100,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,20,280,8.31069212,49.49890062,26
"RP-MH-24","RP-M2","1",27,199.583333333333,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,35,280,8.31069212,49.49890062,27
"RP-MH-24","RP-M2","1",28,100,2024,6.4,7.21,9.84,1.36,2.53,9.23,7.27,0,2.24,14.53,7.08,0,0,26.87,14.16,0,0,35.53,24.62,0,0,35,280,8.31069212,49.49890062,28
"RP-MH-24","RP-M2","2",21,106.25,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,10,250,8.31069505,49.49900415,21
"RP-MH-24","RP-M2","2",22,305.833333333333,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,10,265,8.31069505,49.49900415,22
"RP-MH-24","RP-M2","2",23,99.5833333333333,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,10,275,8.31069505,49.49900415,23
"RP-MH-24","RP-M2","2",24,99.5833333333333,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,20,280,8.31069505,49.49900415,24
"RP-MH-24","RP-M2","2",26,100,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,20,280,8.31069505,49.49900415,26
"RP-MH-24","RP-M2","2",27,199.583333333333,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,35,280,8.31069505,49.49900415,27
"RP-MH-24","RP-M2","2",28,100,2024,7.5,7.12,9.94,1.37,2.62,9.04,7.47,0,2.39,14.73,7.09,0,0,27.46,14.41,0,0,36.19,26.1,0,0,35,280,8.31069505,49.49900415,28
"RP-MH-24","RP-M2","3",21,106.25,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,5,250,8.31069505,49.49911528,21
"RP-MH-24","RP-M2","3",22,305.833333333333,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,10,265,8.31069505,49.49911528,22
"RP-MH-24","RP-M2","3",23,99.5833333333333,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,10,275,8.31069505,49.49911528,23
"RP-MH-24","RP-M2","3",24,99.5833333333333,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,15,280,8.31069505,49.49911528,24
"RP-MH-24","RP-M2","3",26,100,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,15,280,8.31069505,49.49911528,26
"RP-MH-24","RP-M2","3",27,199.583333333333,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,25,280,8.31069505,49.49911528,27
"RP-MH-24","RP-M2","3",28,100,2024,8.9,7.03,10.05,1.39,2.72,8.85,7.66,0,2.56,14.93,7.1,0,0,27.93,14.67,0,0,37.99,26.85,0,0,25,280,8.31069505,49.49911528,28
"RP-MH-24","RP-M2","4",21,106.25,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,5,260,8.31028875,49.49947347,21
"RP-MH-24","RP-M2","4",22,305.833333333333,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,5,271.666666666667,8.31028875,49.49947347,22
"RP-MH-24","RP-M2","4",23,99.5833333333333,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,5,275,8.31028875,49.49947347,23
"RP-MH-24","RP-M2","4",24,99.5833333333333,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,10,280,8.31028875,49.49947347,24
"RP-MH-24","RP-M2","4",26,100,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,15,280,8.31028875,49.49947347,26
"RP-MH-24","RP-M2","4",27,199.583333333333,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,20,280,8.31028875,49.49947347,27
"RP-MH-24","RP-M2","4",28,100,2024,20.2,6.74,10.71,1.62,3.3,8.33,9.16,0.03,2.81,16.42,7.07,0,0,30.46,14.89,0,0,56.84,23.49,0,0,20,280,8.31028875,49.49947347,28
"RP-MH-24","RP-M2","5",21,106.25,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,5,260,8.310157,49.499414,21
"RP-MH-24","RP-M2","5",22,305.833333333333,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,5,271.666666666667,8.310157,49.499414,22
"RP-MH-24","RP-M2","5",23,99.5833333333333,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,5,275,8.310157,49.499414,23
"RP-MH-24","RP-M2","5",24,99.5833333333333,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,10,280,8.310157,49.499414,24
"RP-MH-24","RP-M2","5",26,100,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,15,280,8.310157,49.499414,26
"RP-MH-24","RP-M2","5",27,199.583333333333,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,20,280,8.310157,49.499414,27
"RP-MH-24","RP-M2","5",28,100,2024,21.5,6.79,10.75,1.66,3.35,8.42,9.28,0.06,2.79,16.54,7.03,0,0,31.27,14.68,0,0,62.03,21.21,0,0,20,280,8.310157,49.499414,28
"RP-MH-24","RP-M2","6",21,106.25,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,0,260,8.31000884,49.49937104,21
"RP-MH-24","RP-M2","6",22,305.833333333333,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,0,271.666666666667,8.31000884,49.49937104,22
"RP-MH-24","RP-M2","6",23,99.5833333333333,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,0,275,8.31000884,49.49937104,23
"RP-MH-24","RP-M2","6",24,99.5833333333333,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,5,280,8.31000884,49.49937104,24
"RP-MH-24","RP-M2","6",26,100,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,10,280,8.31000884,49.49937104,26
"RP-MH-24","RP-M2","6",27,199.583333333333,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,15,280,8.31000884,49.49937104,27
"RP-MH-24","RP-M2","6",28,100,2024,20.5,6.83,10.83,1.72,3.42,8.49,9.45,0.13,2.75,16.66,7,0,0,32.13,14.42,0,0,67.67,18.06,0,0,15,280,8.31000884,49.49937104,28
"SH-JH-17","SH-JH","1",19,172.5,2017,2.2,10.97,11.75,33,8.09,12.51,11.63,36.64,3.75,21.28,13.08,36.57,0,38.04,10.5,18.99,0,43.63,13.67,13.08,0,5,200,10.23465,53.57945278,19
"SH-JH-17","SH-JH","1",20,320,2017,2.2,10.97,11.75,33,8.09,12.51,11.63,36.64,3.75,21.28,13.08,36.57,0,38.04,10.5,18.99,0,43.63,13.67,13.08,0,10,265,10.23465,53.57945278,20
"SH-JH-17","SH-JH","1",21,194.5,2017,2.2,10.97,11.75,33,8.09,12.51,11.63,36.64,3.75,21.28,13.08,36.57,0,38.04,10.5,18.99,0,43.63,13.67,13.08,0,10,290,10.23465,53.57945278,21
"SH-JH-17","SH-JH","1",22,150,2017,2.2,10.97,11.75,33,8.09,12.51,11.63,36.64,3.75,21.28,13.08,36.57,0,38.04,10.5,18.99,0,43.63,13.67,13.08,0,10,310,10.23465,53.57945278,22
"SH-JH-17","SH-JH","1",23,312.5,2017,2.2,10.97,11.75,33,8.09,12.51,11.63,36.64,3.75,21.28,13.08,36.57,0,38.04,10.5,18.99,0,43.63,13.67,13.08,0,10,322.5,10.23465,53.57945278,23
